track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1_song,dot_match_1_score,dot_match_2_song,dot_match_2_score,dot_match_3_song,dot_match_3_score,centered_match_1_song,centered_match_1_score,centered_match_2_song,centered_match_2_score,centered_match_3_song,centered_match_3_score,correlation_match_1_song,correlation_match_1_score,correlation_match_2_song,correlation_match_2_score,correlation_match_3_song,correlation_match_3_score,cosine_match_1_song,cosine_match_1_score,cosine_match_2_song,cosine_match_2_score,cosine_match_3_song,cosine_match_3_score,tfidf_dot_match_1_song,tfidf_dot_match_1_score,tfidf_dot_match_2_song,tfidf_dot_match_2_score,tfidf_dot_match_3_song,tfidf_dot_match_3_score,tfidf_centered_match_1_song,tfidf_centered_match_1_score,tfidf_centered_match_2_song,tfidf_centered_match_2_score,tfidf_centered_match_3_song,tfidf_centered_match_3_score,tfidf_correlation_match_1_song,tfidf_correlation_match_1_score,tfidf_correlation_match_2_song,tfidf_correlation_match_2_score,tfidf_correlation_match_3_song,tfidf_correlation_match_3_score,tfidf_cosine_match_1_song,tfidf_cosine_match_1_score,tfidf_cosine_match_2_song,tfidf_cosine_match_2_score,tfidf_cosine_match_3_song,tfidf_cosine_match_3_score
TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,Lauryn Hill - Interlude 5,5872.0,Twista - I'm A Winner (Amended Album Version),5743.0,Erykah Badu - I Want You,5142.0,Twista - I'm A Winner (Amended Album Version),5482.057499999949,Lauryn Hill - Interlude 5,5472.720000000011,Erykah Badu - I Want You,4995.253750000034,OutKast - The Way You Move,619.4930967029509,Doyle Bramhall - Dimples,573.2934036044539,Marilyn Manson - Para-noir,568.0745142440709,OutKast - The Way You Move,0.7803755978073242,Doyle Bramhall - Dimples,0.7214033419938675,Marilyn Manson - Para-noir,0.7143962708611991,Lauryn Hill - Interlude 5,193.38687228843767,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),189.85361489939118,Atmosphere - Hair,161.79529804817003,Michael Jackson - Man In The Mirror,99.989558460282,Atmosphere - Hair,96.41263068538261,Lauryn Hill - Interlude 5,85.31675466345425,Ella Fitzgerald - It's a Pity to Say Goodnight,250.52622817556187,Steely Dan - Cousin Dupree,211.50150347083135,Brenda Lee - It's Never Too Late,207.23673856265356,Ella Fitzgerald - It's a Pity to Say Goodnight,0.34225495266181977,Steely Dan - Cousin Dupree,0.32001699058923905,Brenda Lee - It's Never Too Late,0.29687398631702133
TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1466.0,Eminem - 8 Mile,1291.0,Twista - I'm A Winner (Amended Album Version),1271.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1270.5787500000265,Eminem - 8 Mile,1143.5212499999886,Twista - I'm A Winner (Amended Album Version),1118.282500000004,Jamie Scott & The Town - When Will I See Your Face Again,424.4243866844476,Mississippi Fred McDowell - When I Lay My Burden Down,416.7402373114165,Darkel - At The End Of The Sky,410.7887833583136,Jamie Scott & The Town - When Will I See Your Face Again,0.5511063866647862,Darkel - At The End Of The Sky,0.5370846194594372,Mississippi Fred McDowell - When I Lay My Burden Down,0.528870346493555,Tryo - Yakamonéyé,393.3265141080696,Fonky Family - Sans Rémission,385.856464269451,Sniper - Panam All Star,371.5723573643205,Tryo - Yakamonéyé,338.17258972701944,Fonky Family - Sans Rémission,329.4774571937168,Fonky Family - L'Amour Du Risque,312.60282331653343,Keren Ann - Sur Le Fil,408.3423306720694,Nolwenn Leroy - Le Rêve Des Filles,364.613853823109,Olivia Ruiz - Thérapie De Groupe,354.61990805443446,Keren Ann - Sur Le Fil,0.5266704615144867,Nolwenn Leroy - Le Rêve Des Filles,0.4800116851029244,Olivia Ruiz - Thérapie De Groupe,0.46416970778075006
TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,Ja Rule - One of Us,1301.0,Lauryn Hill - Interlude 5,1254.0,Black Eyed Peas - One Tribe,1110.0,Ja Rule - One of Us,1196.4249999999793,Lauryn Hill - Interlude 5,1081.0399999999893,Black Eyed Peas - One Tribe,1042.7899999999922,Dolly Parton - Highlight Of My Life,423.1713494706468,Kenny Loggins - Conviction Of The Heart,410.7321134624303,Amici Forever - Requiem for a Soldier (Band of Brothers),405.8248766273023,Dolly Parton - Highlight Of My Life,0.54007117964669,Kenny Loggins - Conviction Of The Heart,0.5344556251986885,Amici Forever - Requiem for a Soldier (Band of Brothers),0.526420330777086,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),131.7131543774416,Ella Fitzgerald - Manhattan,112.81487606238112,Lauryn Hill - Interlude 5,112.15892619672277,Ms. Dynamite - Back Then,91.58405714169729,Ella Fitzgerald - Manhattan,83.20559903107187,Mayday Parade - One Man Drinking Games,68.78400547426726,Ms. Dynamite - Back Then,236.4043418679759,Motion City Soundtrack - Fell in Love Without You (Cd),219.92602073114705,Cassandra Wilson - I Can't Stand the Rain,205.5973281181805,Ms. Dynamite - Back Then,0.33569434830930023,Motion City Soundtrack - Fell in Love Without You (Cd),0.30615134610983813,Cassandra Wilson - I Can't Stand the Rain,0.28839510676038593
TREOPOB128F427CD42,SOBWFAI12D021B3991,ARBJ22B1187B9AD31C,Norah Jones,Little Room,jazz,Lauryn Hill - Interlude 5,2258.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1667.0,The Pharcyde - Otha Fish,1444.0,Lauryn Hill - Interlude 5,2004.0799999999788,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1454.652500000007,The Pharcyde - Otha Fish,1312.037500000004,Above The Law - Flow On (Move Me No Mountain),481.3200645606396,David Houston - My Elusive Dreams,479.6245368881153,Dead Kennedys - Kinky Sex Makes the World Go 'Round,479.0968448374738,Above The Law - Flow On (Move Me No Mountain),0.6294858390015771,Dead Kennedys - Kinky Sex Makes the World Go 'Round,0.6264482454202317,David Houston - My Elusive Dreams,0.6198494574872324,Lauryn Hill - Interlude 5,215.98852038262933,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),172.88377437962933,Dar Williams - Mortal City,154.55402659078175,Lauryn Hill - Interlude 5,104.01738237727366,Lucinda Williams - Disgusted,94.00543277925429,Dar Williams - Mortal City,92.27958981377863,Lucinda Williams - Disgusted,211.3869519631709,Gatsbys American Dream - The Hunter,201.3892521033115,Chumbawamba - New York Mining Disaster 1941,196.2771617251838,Lucinda Williams - Disgusted,0.3102302806007558,Gatsbys American Dream - The Hunter,0.2942601610088887,Mission Of Burma - Academy Fight Song,0.28711020104047363
TRELLQK128F147AD94,SOPTTXR12A58A782BB,ARO7DTP1187B9A1D2B,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Lauryn Hill - Interlude 5,4951.0,Twista - I'm A Winner (Amended Album Version),3945.0,Eminem - My Darling,3365.0,Lauryn Hill - Interlude 5,4619.800000000042,Twista - I'm A Winner (Amended Album Version),3728.550000000036,Eminem - My Darling,3162.274999999969,Good Old War - Tell Me (Acoustic),585.7355810190279,Josh Groban - When You Say You Love Me (Album Version),578.8936410207998,RyanDan - Like The Sun,578.1847258878164,Good Old War - Tell Me (Acoustic),0.7428970589282737,Josh Groban - When You Say You Love Me (Album Version),0.7337352353811268,RyanDan - Like The Sun,0.7309337625427584,Lauryn Hill - Interlude 5,222.5177644176887,Sido - Mein Testament,200.389155489715,Die Kassierer - Du hast geguckt,195.46602170540723,Die Kassierer - Du hast geguckt,173.67276273355387,Planlos - Es geht mir gut,168.51198441342825,Ich + Ich - Trösten,161.2390515603561,Kent - Elefanter,280.16990564832935,Sondaschule - Lieber einen paffen,239.18183066017932,Planlos - Es geht mir gut,236.25675905250836,Kent - Elefanter,0.35310558699115824,Sondaschule - Lieber einen paffen,0.3206013578715477,Planlos - Es geht mir gut,0.31746538088242326
TRMOHUN128F424DEE6,SOCIAUG12A8C130F7F,ARO7DTP1187B9A1D2B,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,Danity Kane - Hold Me Down (Album Version),2902.0,Lauryn Hill - Interlude 5,2801.0,Nelly - Splurge,2711.0,Danity Kane - Hold Me Down (Album Version),2715.3025000000275,Nelly - Splurge,2510.3412500000063,Lauryn Hill - Interlude 5,2398.0399999999904,Jackson 5 - (You Were Made) Especially For Me,458.5574673844552,Confederate Railroad - I Don't Want To Hang Out With Me (LP Version),418.0697433067284,Republica - Don't You Ever,408.7274519870056,Jackson 5 - (You Were Made) Especially For Me,0.5850156522938843,Confederate Railroad - I Don't Want To Hang Out With Me (LP Version),0.5386758590549793,Republica - Don't You Ever,0.5241248337542679,Jackson 5 - (You Were Made) Especially For Me,201.39091191071603,Julia Fordham - Where Does The Time Go?,175.20627337076118,Irma Thomas - Anyone Who Knows What Love Is (Will Understand),159.75715016531444,Jackson 5 - (You Were Made) Especially For Me,185.43212234709623,Julia Fordham - Where Does The Time Go?,149.32451550845693,Irma Thomas - Anyone Who Knows What Love Is (Will Understand),146.0992523809689,Jackson 5 - (You Were Made) Especially For Me,320.77468272955986,Irma Thomas - Anyone Who Knows What Love Is (Will Understand),294.2056208789696,Nina Simone - In Love In Vain,232.84335500272223,Jackson 5 - (You Were Made) Especially For Me,0.4209489384911443,Irma Thomas - Anyone Who Knows What Love Is (Will Understand),0.3887684890659625,Nina Simone - In Love In Vain,0.31645342151105915
TRSPEPD128F147AD9A,SOCFSHN12A6D4F73B2,ARO7DTP1187B9A1D2B,The Puppini Sisters,Falling In Love Again,jazz,Lauryn Hill - Interlude 5,5940.0,Twista - I'm A Winner (Amended Album Version),5442.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5336.0,Lauryn Hill - Interlude 5,5388.000000000034,Twista - I'm A Winner (Amended Album Version),5081.249999999905,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4874.374999999957,Danni Carlos - Falling In Love Again,757.6561865133806,Marilyn Monroe - When I Fall In Love,574.73437628053,Bananarama - Lovebite,557.8316421029471,Danni Carlos - Falling In Love Again,0.9492431078620264,Marilyn Monroe - When I Fall In Love,0.7272569055470027,Bananarama - Lovebite,0.710505587422134,Danni Carlos - Falling In Love Again,336.288696476941,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),205.0873953410366,Lauryn Hill - Interlude 5,200.7555021783229,Danni Carlos - Falling In Love Again,309.8496122495969,Eminem - If I Had,132.8851487447964,Lisa Stansfield - Never Gonna Fall,129.19089318751645,Danni Carlos - Falling In Love Again,720.9943315401993,Skip James - I'm So Glad,269.99927423094545,Lisa Stansfield - Never Gonna Fall,259.869875216749,Danni Carlos - Falling In Love Again,0.9081565629861236,Lisa Stansfield - Never Gonna Fall,0.3637861808791981,Ella Fitzgerald - Taking A Chance On Love,0.3612235599543885
TRAQUUU128F147A689,SOEYNMS12A6D4F7BC8,ARO7DTP1187B9A1D2B,The Puppini Sisters,Heebie Jeebies,jazz,Lauryn Hill - Interlude 5,4460.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4131.0,R. Kelly - I Mean (I Don't Mean It),3401.0,Lauryn Hill - Interlude 5,3996.320000000003,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3743.2349999999806,Erykah Badu - I Want You,3227.585000000068,Martin Sexton - In the Journey,488.3992360014341,Linda Ronstadt - Lovesick Blues,477.4427749679708,G-Unit - I Don't Want To Talk About It,472.2724406348117,Martin Sexton - In the Journey,0.6276703600726269,Linda Ronstadt - Lovesick Blues,0.6120088147723041,G-Unit - I Don't Want To Talk About It,0.607916504603817,Lauryn Hill - Interlude 5,228.31889178298928,The Simpsons - Do The Bartman,210.44765214675022,Murs - The Dance,208.8459582732634,Eddie Rabbitt - I Wanna Dance With You,165.63359393761826,The Simpsons - Do The Bartman,137.30774433766936,Billy Paul - Your Song,133.34241873621764,Stacey Kent - Shall We Dance,287.0408989734007,Eddie Rabbitt - I Wanna Dance With You,284.4561840022086,Telepopmusik - Dance Me,282.6342374621696,Eddie Rabbitt - I Wanna Dance With You,0.3950745189465411,Stacey Kent - Shall We Dance,0.38811355749478665,Telepopmusik - Dance Me,0.3586338059456363
TREIANS128F147AD97,SOLJYMK12A6D4F73B0,ARO7DTP1187B9A1D2B,The Puppini Sisters,I Will Survive,jazz,Lauryn Hill - Interlude 5,9817.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8300.0,Twista - I'm A Winner (Amended Album Version),7863.0,Lauryn Hill - Interlude 5,9066.279999999982,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),7672.190000000103,Twista - I'm A Winner (Amended Album Version),7372.379999999895,Alexandra Burke - Overcome,667.2246246640998,Mario Vazquez - Everytime I...,665.1220358976115,Next - I Still Love You,653.2435265394752,Alexandra Burke - Overcome,0.8400588906766766,Mario Vazquez - Everytime I...,0.8329673339203951,Next - I Still Love You,0.822059213363587,Lauryn Hill - Interlude 5,402.80114129664145,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),351.5228531346514,Gang Starr - The Illest Brother,270.6498106640361,Lauryn Hill - Interlude 5,177.55681244907646,Gang Starr - The Illest Brother,146.2275313473911,Alexandra Burke - Overcome,132.2793619084734,Emanon - She Thinks,226.0301159241132,Rhonda Vincent - Forever Ain't That Long Anymore,220.73878306102185,Lesley Gore - I Won't Love You Anymore (Sorry),212.34717587383693,Emanon - She Thinks,0.3537150984198105,Rhonda Vincent - Forever Ain't That Long Anymore,0.337578016271736,Gang Starr - The Illest Brother,0.33332870019572775
TRPWTNZ128F147AD9F,SOOTOZG12A6D4F73B5,ARO7DTP1187B9A1D2B,The Puppini Sisters,In The Mood,jazz,Lauryn Hill - Interlude 5,4859.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4484.0,Twista - I'm A Winner (Amended Album Version),3974.0,Lauryn Hill - Interlude 5,4364.040000000001,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4070.076249999989,Twista - I'm A Winner (Amended Album Version),3650.5274999999288,The Pharcyde - Pack The Pipe,570.7924564591989,Sage Francis - Keep Moving,567.039423984935,Johnny Cash - I Was There When It Happened,562.0759004458507,The Pharcyde - Pack The Pipe,0.7295200646140947,Sage Francis - Keep Moving,0.7242958708268249,Johnny Cash - I Was There When It Happened,0.7147628554624083,Lauryn Hill - Interlude 5,267.4363446209493,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),226.3709283374704,Biz Markie - Vapors,206.15217742575598,Five - That's What You Told Me,135.25669038854852,TLC - Shock Dat Monkey,135.21139240183953,Booty Luv - Don't Mess With My Man (Extended),123.69214192807848,Joy Electric - The Cobbler,222.33309736759983,Bill Withers - Who Is He? (And What Is He To You?),214.62005327855687,Kathy Troccoli - I Call Him Love,201.374538209425,Joy Electric - The Cobbler,0.3160239013282646,Bill Withers - Who Is He? (And What Is He To You?),0.31241102864909026,Porter Wagoner - Skid row Joe,0.30533263034888636
TRNDNKN12903CC8A4C,SOQIBZY12AB018A208,ARIFGKC1187B9B04D5,Dean Martin,Kiss,jazz,Lauryn Hill - Interlude 5,7297.0,Twista - I'm A Winner (Amended Album Version),6537.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5055.0,Lauryn Hill - Interlude 5,6643.799999999986,Twista - I'm A Winner (Amended Album Version),6110.112500000072,Erykah Badu - I Want You,4677.931250000067,The Handful - Memorial Day,507.7434344650141,Hieroglyphics - You Never Knew,507.45687205190256,Boyz II Men - 4 Seasons Of Loneliness,504.1402056662048,Hieroglyphics - You Never Knew,0.6545102826679078,The Handful - Memorial Day,0.6542646757730994,Boyz II Men - 4 Seasons Of Loneliness,0.6486180987691934,Lauryn Hill - Interlude 5,371.7624839974713,R. Kelly - Kickin' It With Your Girlfriend,281.07472377394777,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),264.7038836389469,R. Kelly - Kickin' It With Your Girlfriend,205.97312789596472,Lauryn Hill - Interlude 5,180.09115180201863,Aretha Franklin - Jim,161.6149071244677,Paul Potts - La Prima Volta (First Time Ever I Saw Your Face),264.4837095502558,R. Kelly - Kickin' It With Your Girlfriend,234.96597527109566,Con Funk Shun - Electric Lady,224.09332260640497,Paul Potts - La Prima Volta (First Time Ever I Saw Your Face),0.3714665292725677,R. Kelly - Kickin' It With Your Girlfriend,0.3615699065059031,Con Funk Shun - Electric Lady,0.3545377440867611
TRJALGV12903D0447E,SOOCHTW12AC468DF40,ARIFGKC1187B9B04D5,Dean Martin,Let Me Go Lover,jazz,Danity Kane - Hold Me Down (Album Version),3082.0,Five - That's What You Told Me,3028.0,Lauryn Hill - Interlude 5,2730.0,Danity Kane - Hold Me Down (Album Version),2978.8474999999366,Five - That's What You Told Me,2942.694999999998,Lauryn Hill - Interlude 5,2507.359999999987,Jessica Mauboy - Let Me Be Me,567.4325738785042,Diana Krall - Peel Me A Grape,539.3831667429862,Jill Scott - He Loves Me (Lyzel In E Flat),534.9262901024475,Jessica Mauboy - Let Me Be Me,0.7153791078828564,Diana Krall - Peel Me A Grape,0.6791598801046382,Jill Scott - He Loves Me (Lyzel In E Flat),0.6737487430261436,Lauryn Hill - Interlude 5,109.10501663112954,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),106.67863873036687,Jessica Simpson - The Lover In Me,97.4900316007347,Jessica Simpson - The Lover In Me,84.2274248376161,Spinners - Cupid/I've Loved You For A Long Time (Remastered Single Version),81.70395352450569,Cinderella Effect - Clone Your Lover,78.64090084388552,Cinderella Effect - Clone Your Lover,309.32247673719024,Mercury Rev - The Climbing Rose,276.61134570265966,Gregory Isaac - My Only Lover,271.92797877042136,Cinderella Effect - Clone Your Lover,0.4049181566717206,Mercury Rev - The Climbing Rose,0.36750114544241297,Gregory Isaac - My Only Lover,0.3629435727482472
TRPQFJA128F145AC60,SOLLBAY12AF72A5F48,ARIFGKC1187B9B04D5,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,Lauryn Hill - Interlude 5,1799.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1739.0,The Pharcyde - Otha Fish,1620.0,Lauryn Hill - Interlude 5,1546.9200000000048,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1528.1912500000162,The Pharcyde - Otha Fish,1488.9937500000274,Blind Pilot - Paint or Pollen,446.9677690843714,Amici Forever - Vita Mia,411.270076971109,Robbie Williams - Never Touch That Switch (Dark Horse Dub Mix),398.7162602463422,Blind Pilot - Paint or Pollen,0.5792850446739107,Amici Forever - Vita Mia,0.5339097178395226,Robbie Williams - Never Touch That Switch (Dark Horse Dub Mix),0.5186392549293459,Fabrizio De Andrè - Sinan Capudan Pascià,173.2671674070346,Gemelli Diversi - Istruzioni Per L'(Ill)uso,170.42372935050435,Andrea Bocelli - E Chiove,165.51420187725904,Fabrizio De Andrè - Sinan Capudan Pascià,146.41066527893045,Gemelli Diversi - Istruzioni Per L'(Ill)uso,146.40815833023552,Vinicio Capossela - L'uomo vivo (inno al gioia),140.59083066189683,Alessandro Safina - Canto La Vita,333.91931863848146,Après La Classe - Libero liberi libera,304.81003852606227,Marlene Kuntz - Una Canzone Arresa,299.78337216265083,Alessandro Safina - Canto La Vita,0.425300067314166,Après La Classe - Libero liberi libera,0.3981447168868386,Marlene Kuntz - Una Canzone Arresa,0.39336215525483015
TRHBSKB128E07924CB,SOOEYBB12D021B0EAA,ARDCFNZ1187FB3DDB0,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,Violadores del Verso - Dale tiempo al rumor,3303.0,Gilberto Santa Rosa - Desde Que No Estas,2942.0,Tego Calderon - Al Natural (Amended Version),2858.0,Violadores del Verso - Dale tiempo al rumor,3166.743749999974,Gilberto Santa Rosa - Desde Que No Estas,2878.8437499999627,Tego Calderon - Al Natural (Amended Version),2765.550000000034,Gilberto Santa Rosa - Desde Que No Estas,646.4019713847566,Beatriz Luengo - Precisamente Ahora,641.5206871806098,La 5A Estacion - Algo Mas,619.3319202519614,Gilberto Santa Rosa - Desde Que No Estas,0.8113457523147225,Beatriz Luengo - Precisamente Ahora,0.8053881780570903,La 5A Estacion - Algo Mas,0.7780688835356941,Violadores del Verso - Dale tiempo al rumor,653.068705187495,Violadores del Verso - Cantando,631.93078908013,Johnny Prez - Entra,584.1704234479029,Violadores del Verso - Dale tiempo al rumor,593.7178538333053,Violadores del Verso - Cantando,574.1078152501677,Johnny Prez - Entra,544.0485737054767,Ana Gabriel - Y Aqui Estoy,553.9262634591383,Selena - Amame,547.2516244339569,Intocable - Te Extrano,511.38130562566323,Ana Gabriel - Y Aqui Estoy,0.7017821726387734,Selena - Amame,0.6947394440573372,Intocable - Te Extrano,0.6516919550156205
TRBSLQC128F9333C5D,SOIOBWT12A8C14075B,AR6PJ8R1187FB5AD70,Shakira,En Tus Pupilas,latin,Violadores del Verso - Dale tiempo al rumor,2333.0,Violadores del Verso - Cantando,1857.0,Victor Manuelle - Lloré Lloré,1581.0,Violadores del Verso - Dale tiempo al rumor,2241.7399999999743,Violadores del Verso - Cantando,1776.5399999999993,Victor Manuelle - Lloré Lloré,1533.1199999999944,Ricardo Arjona - Amor de Tele,636.5468721000759,Juana Molina - Yo se que,635.5045499808296,Love Of Lesbian - El ectoplasta,609.3423149765929,Ricardo Arjona - Amor de Tele,0.7998713666928152,Juana Molina - Yo se que,0.798463415818205,Love Of Lesbian - El ectoplasta,0.768230608501723,Violadores del Verso - Dale tiempo al rumor,559.9514344721199,Violadores del Verso - Cantando,516.0634078317853,Violadores del Verso - La ciudad nunca duerme,477.23097846627564,Violadores del Verso - Dale tiempo al rumor,499.76913809406045,Violadores del Verso - Cantando,457.4303929870702,Beatriz Luengo - Pretendo Hablarte,428.96721006703956,Alejandro Fernandez - Quisiera,451.80479499535494,Yanni - Desire,444.5032797789802,Gilberto Santa Rosa - Te Propongo,438.0037117540271,Alejandro Fernandez - Quisiera,0.5806817989316969,Yanni - Desire,0.5722922006571778,Obie Bermudez - Celos,0.5655323509964536
TRGJXTC128F4278ECC,SONTHAL12A8C135908,AR6PJ8R1187FB5AD70,Shakira,Que Me Quedes Tu,latin,Violadores del Verso - Dale tiempo al rumor,2618.0,Violadores del Verso - Cantando,2117.0,Tego Calderon - Al Natural (Amended Version),1872.0,Violadores del Verso - Dale tiempo al rumor,2528.641249999991,Violadores del Verso - Cantando,2038.216250000003,Tego Calderon - Al Natural (Amended Version),1811.3699999999865,El Gran Combo De Puerto Rico - No Hay Manera,644.8381004383608,Huey Dunbar - Amor De Siempre,633.4299341548302,Tito El Bambino - Grito Latino,632.5828231572875,El Gran Combo De Puerto Rico - No Hay Manera,0.8097341995030434,Huey Dunbar - Amor De Siempre,0.7957888817872214,Tito El Bambino - Grito Latino,0.7945766632425001,Violadores del Verso - Dale tiempo al rumor,613.4900258830597,Violadores del Verso - Cantando,565.0241588028721,Violadores del Verso - La ciudad nunca duerme,532.9770133940896,Violadores del Verso - Dale tiempo al rumor,565.7011299531922,Violadores del Verso - Cantando,518.465499311605,Violadores del Verso - La ciudad nunca duerme,492.53341187209355,Violadores del Verso - No Paseis Por Alto A Los Genios,530.4900726050547,Los Jaivas - Pregon Para Iluminarse,520.167842211128,Diego Torres - Después De Ti,501.40378329750524,Violadores del Verso - No Paseis Por Alto A Los Genios,0.6754144487201396,Los Jaivas - Pregon Para Iluminarse,0.6599215533437214,Diego Torres - Después De Ti,0.6387425998598528
TRQEQHH12903CA6CE5,SODBAHE12A8C132D34,AR6PJ8R1187FB5AD70,Shakira,Sombra De Ti,latin,Violadores del Verso - Dale tiempo al rumor,3176.0,Los Van Van - El Negro Está Cocinando,2689.0,Victor Manuelle - Lloré Lloré,2671.0,Violadores del Verso - Dale tiempo al rumor,3053.686250000036,Los Van Van - El Negro Está Cocinando,2620.2437499999805,Victor Manuelle - Lloré Lloré,2606.8274999999853,La 5A Estacion - Ahora Que Te Vas,643.2075609368624,Beatriz Luengo - Precisamente Ahora,641.1083931835152,Juniper Moon - Cosas Que Nunca Te Dije,638.8817222337217,La 5A Estacion - Ahora Que Te Vas,0.8069001678014539,Beatriz Luengo - Precisamente Ahora,0.8048195108405131,Juniper Moon - Cosas Que Nunca Te Dije,0.8022013139991617,Violadores del Verso - Dale tiempo al rumor,653.7299967133686,Daddy Yankee - Todos Quieren A Raymond,602.4075495353926,Violadores del Verso - Cantando,585.8106407026464,Violadores del Verso - Dale tiempo al rumor,589.2118327226359,Daddy Yankee - Todos Quieren A Raymond,541.9642008256212,Violadores del Verso - Cantando,522.953377110403,Luz Casal - No Te Vayas,545.1427765537578,Los Van Van - Quien No Ha Dicho Una Mentira,537.4322418007328,Karamelo Santo - Tu Pa Mi,500.8797345322008,Luz Casal - No Te Vayas,0.6924265393682872,Los Van Van - Quien No Ha Dicho Una Mentira,0.6846491784216401,Karamelo Santo - Tu Pa Mi,0.6405520044617257
TRXMTST12903CCD9E1,SOPVLJP12A8C1358F4,AR6PJ8R1187FB5AD70,Shakira,Te Dejo Madrid,latin,Violadores del Verso - Dale tiempo al rumor,1910.0,Violadores del Verso - Cantando,1524.0,Tryo - Yakamonéyé,1327.0,Violadores del Verso - Dale tiempo al rumor,1830.7812499999657,Violadores del Verso - Cantando,1454.1562499999854,Fonky Family - Sans Rémission,1254.031249999999,Sanalejo - Mujer Calavera,624.1943897882779,Natalia Oreiro - Basta De Ti,609.4232915595716,Ana Gabriel - Miedo,602.9302309930309,Sanalejo - Mujer Calavera,0.7852584688314189,Natalia Oreiro - Basta De Ti,0.7665407811673396,Ana Gabriel - Miedo,0.7589095832130647,Violadores del Verso - Cantando,557.8329980450915,Beatriz Luengo - Pretendo Hablarte,514.9482157226669,Daddy Yankee - Todos Quieren A Raymond,488.0113072379495,Violadores del Verso - Cantando,505.18056784911573,Beatriz Luengo - Pretendo Hablarte,481.0161389826162,Gilberto Santa Rosa - Amor Mio No Te Vayas,440.45158321226575,Elvis Crespo - Suavemente,530.3860569882322,Gilberto Santa Rosa - Amor Mio No Te Vayas,529.8820494325654,Carlos Ponce - Quiero,521.109159506471,Gilberto Santa Rosa - Amor Mio No Te Vayas,0.6752684264573232,Elvis Crespo - Suavemente,0.6735461987718507,Carlos Ponce - Quiero,0.6632043856193673
